"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","SPID"
"Colaptes rubiginosus","bird","Piciformes","Picidae",17,"npp.sd",0.21428588399572,0.217659213506797,0.0714285714285714,"SP363"
"Colaptes rupicola","bird","Piciformes","Picidae",5,"npp.sd",-0.862907487446925,-1.30461886974347,0.5,"SP364"
"Colibri coruscans","bird","Apodiformes","Trochilidae",28,"npp.sd",-0.0431847557716718,-0.0432116312671765,0.04,"SP365"
"Colibri delphinae","bird","Apodiformes","Trochilidae",5,"npp.sd",-0.13722474770751,-0.138095955209868,0.5,"SP366"
"Colibri thalassinus","bird","Apodiformes","Trochilidae",21,"npp.sd",-0.185615552501699,-0.187792411778583,0.0555555555555556,"SP367"
"Colinus virginianus","bird","Galliformes","Odontophoridae",25,"npp.sd",0.241826267071731,0.246712906315123,0.0454545454545455,"SP368"
"Colius colius","bird","Coliiformes","Coliidae",5,"npp.sd",-0.693064249692479,-0.85382844415834,0.5,"SP369"
"Colius striatus","bird","Coliiformes","Coliidae",22,"npp.sd",0.25667992262239,0.26255089886072,0.0526315789473684,"SP370"
"Collocalia esculenta","bird","Apodiformes","Apodidae",25,"npp.sd",0.284175565921655,0.29221863769724,0.0454545454545455,"SP371"
"Colluricincla boweri","bird","Passeriformes","Pachycephalidae",10,"npp.sd",0.0527307270139544,0.0527796818273901,0.142857142857143,"SP372"
"Colluricincla harmonica","bird","Passeriformes","Pachycephalidae",6,"npp.sd",0.492805380304581,0.539758819522801,0.333333333333333,"SP373"
"Colluricincla megarhyncha","bird","Passeriformes","Pachycephalidae",35,"npp.sd",-0.227242099304171,-0.231279465052534,0.03125,"SP374"
"Colonia colonus","bird","Passeriformes","Tyrannidae",9,"npp.sd",-0.117155837225801,-0.1176963022438,0.166666666666667,"SP375"
"Columba arquatrix","bird","Columbiformes","Columbidae",5,"npp.sd",0.395171062172235,0.417913320646271,0.5,"SP376"
"Columba livia","bird","Columbiformes","Columbidae",30,"npp.sd",0.0859527714781593,0.0861653842878475,0.037037037037037,"SP377"
"Columbina inca","bird","Columbiformes","Columbidae",13,"npp.sd",-0.238640173213131,-0.243331671045397,0.1,"SP378"
"Columbina passerina","bird","Columbiformes","Columbidae",22,"npp.sd",-0.265646116298358,-0.272173495913829,0.0526315789473684,"SP379"
"Columbina picui","bird","Columbiformes","Columbidae",9,"npp.sd",0.0363363070497004,0.0363523116687184,0.166666666666667,"SP380"
"Columbina talpacoti","bird","Columbiformes","Columbidae",12,"npp.sd",0.260671805669766,0.266829054300907,0.111111111111111,"SP381"
"Conirostrum cinereum","bird","Passeriformes","Thraupidae",29,"npp.sd",0.106775865665321,0.107184451244177,0.0384615384615385,"SP382"
"Conirostrum sitticolor","bird","Passeriformes","Thraupidae",6,"npp.sd",0.498128314297013,0.546813668316679,0.333333333333333,"SP383"
"Conirostrum speciosum","bird","Passeriformes","Thraupidae",7,"npp.sd",0.828862465679914,1.18449096080274,0.25,"SP384"
"Conopophaga castaneiceps","bird","Passeriformes","Conopophagidae",6,"npp.sd",-0.253227920659085,-0.258858907208276,0.333333333333333,"SP385"
"Conopophaga lineata","bird","Passeriformes","Conopophagidae",5,"npp.sd",-0.207279568018111,-0.210327100904643,0.5,"SP386"
"Contopus cinereus","bird","Passeriformes","Tyrannidae",6,"npp.sd",0.406023993038447,0.430841105374368,0.333333333333333,"SP387"
"Contopus cooperi","bird","Passeriformes","Tyrannidae",21,"npp.sd",0.17546075291486,0.177295368957665,0.0555555555555556,"SP388"
"Contopus fumigatus","bird","Passeriformes","Tyrannidae",7,"npp.sd",0.802432014291109,1.10540469722516,0.25,"SP389"
"Contopus sordidulus","bird","Passeriformes","Tyrannidae",38,"npp.sd",-0.287080273056748,-0.295381374367357,0.0285714285714286,"SP390"
"Contopus virens","bird","Passeriformes","Tyrannidae",24,"npp.sd",-0.358953587325449,-0.375684200260772,0.0476190476190476,"SP391"
"Kittacincla luzoniensis","bird","Passeriformes","Muscicapidae",7,"npp.sd",0.0702123394557951,0.0703280588874373,0.25,"SP392"
"Copsychus saularis","bird","Passeriformes","Muscicapidae",7,"npp.sd",-0.736630243614885,-0.943071455139055,0.25,"SP393"
"Coracias caudatus","bird","Coraciiformes","Coraciidae",6,"npp.sd",-0.040914671497413,-0.0409375249837575,0.333333333333333,"SP394"
"Corapipo gutturalis","bird","Passeriformes","Pipridae",6,"npp.sd",-0.263039926830441,-0.269371509312599,0.333333333333333,"SP395"
"Cormobates leucophaeus","bird","Passeriformes","Climacteridae",8,"npp.sd",0.166952432183921,0.168530062965262,0.2,"SP396"
"Corvus brachyrhynchos","bird","Passeriformes","Corvidae",85,"npp.sd",0.283341648637659,0.291311694207291,0.0121951219512195,"SP397"
"Corvus caurinus","bird","Passeriformes","Corvidae",15,"npp.sd",-0.267232652641839,-0.273881267324562,0.0833333333333333,"SP398"
"Corvus corax","bird","Passeriformes","Corvidae",22,"npp.sd",0.389560690692089,0.411282024576294,0.0526315789473684,"SP399"
"Corvus cryptoleucus","bird","Passeriformes","Corvidae",5,"npp.sd",0.4,0.423648930193602,0.5,"SP400"
"Coryphospingus cucullatus","bird","Passeriformes","Thraupidae",14,"npp.sd",0.724496115562672,0.917044225894567,0.0909090909090909,"SP401"
"Corythopis delalandi","bird","Passeriformes","Tyrannidae",7,"npp.sd",0.353593181416703,0.369544447883835,0.25,"SP402"
"Corythopis torquatus","bird","Passeriformes","Tyrannidae",10,"npp.sd",0.0698873712145366,0.070001488166523,0.142857142857143,"SP403"
"Cossypha caffra","bird","Passeriformes","Muscicapidae",12,"npp.sd",-0.3235449772789,-0.335601522269009,0.111111111111111,"SP404"
"Cossypha heuglini","bird","Passeriformes","Muscicapidae",6,"npp.sd",0.184603826721895,0.186744788458028,0.333333333333333,"SP405"
"Cossypha natalensis","bird","Passeriformes","Muscicapidae",10,"npp.sd",0.130191587348189,0.13093473580297,0.142857142857143,"SP406"
"Cossypha niveicapilla","bird","Passeriformes","Muscicapidae",6,"npp.sd",0.362311739626645,0.379544400206476,0.333333333333333,"SP407"
"Cossypha semirufa","bird","Passeriformes","Muscicapidae",5,"npp.sd",0.548632807457107,0.616423289284591,0.5,"SP408"
"Melloria quoyi","bird","Passeriformes","Artamidae",9,"npp.sd",0.191556583011593,0.193952546452241,0.166666666666667,"SP409"
"Cranioleuca albicapilla","bird","Passeriformes","Furnariidae",9,"npp.sd",0.404103543266615,0.428543704486233,0.166666666666667,"SP410"
"Cranioleuca antisiensis","bird","Passeriformes","Furnariidae",9,"npp.sd",0.110465501078876,0.110918142880461,0.166666666666667,"SP411"
"Cranioleuca pyrrhophia","bird","Passeriformes","Furnariidae",9,"npp.sd",0.234159237351143,0.2385854856415,0.166666666666667,"SP412"
"Origma murina","bird","Passeriformes","Pardalotidae",9,"npp.sd",-0.440767609085688,-0.473183099749752,0.166666666666667,"SP413"
"Origma robusta","bird","Passeriformes","Pardalotidae",13,"npp.sd",-0.313535079388091,-0.324461095280742,0.1,"SP414"
"Criniger calurus","bird","Passeriformes","Pycnonotidae",7,"npp.sd",-0.0797618856892711,-0.0799316815691075,0.25,"SP415"
"Crotophaga ani","bird","Cuculiformes","Cuculidae",17,"npp.sd",-0.238018342830812,-0.242672393098695,0.0714285714285714,"SP416"
"Crotophaga sulcirostris","bird","Cuculiformes","Cuculidae",10,"npp.sd",0.191102035111621,0.193480726681624,0.142857142857143,"SP417"
"Crypturellus obsoletus","bird","Tinamiformes","Tinamidae",5,"npp.sd",-0.6,-0.693147180559945,0.5,"SP418"
"Cuculus canorus","bird","Cuculiformes","Cuculidae",6,"npp.sd",-0.257142857142857,-0.26304654794839,0.333333333333333,"SP419"
"Culicicapa ceylonensis","bird","Passeriformes","Muscicapidae",9,"npp.sd",-0.235354019483837,-0.239849953644335,0.166666666666667,"SP420"
"Cyanerpes caeruleus","bird","Passeriformes","Thraupidae",8,"npp.sd",-0.014626074210332,-0.0146271172907954,0.2,"SP421"
"Cyanerpes cyaneus","bird","Passeriformes","Thraupidae",11,"npp.sd",0.0110188907218438,0.0110193367107061,0.125,"SP422"
"Cyanistes caeruleus","bird","Passeriformes","Paridae",11,"npp.sd",0.455416724172192,0.491513338144727,0.125,"SP423"
"Cyanocitta cristata","bird","Passeriformes","Corvidae",77,"npp.sd",0.276536012202516,0.283927339055794,0.0135135135135135,"SP424"
"Cyanocitta stelleri","bird","Passeriformes","Corvidae",55,"npp.sd",0.304104014676733,0.314035651185141,0.0192307692307692,"SP425"
"Cyanoloxia cyanoides","bird","Passeriformes","Cardinalidae",13,"npp.sd",-0.0296896426622371,-0.029698370836984,0.1,"SP426"
"Cyanocompsa parellina","bird","Passeriformes","Cardinalidae",8,"npp.sd",-0.211891742934782,-0.215151189572353,0.2,"SP427"
"Cyanocorax chrysops","bird","Passeriformes","Corvidae",6,"npp.sd",0.287564671804621,0.295909360613066,0.333333333333333,"SP428"
"Cyanocorax cyanomelas","bird","Passeriformes","Corvidae",5,"npp.sd",0.742015456893256,0.954949178879098,0.5,"SP429"
"Cyanocorax melanocyaneus","bird","Passeriformes","Corvidae",6,"npp.sd",0.0123007414475877,0.0123013619050973,0.333333333333333,"SP430"
"Cyanocorax yncas","bird","Passeriformes","Corvidae",14,"npp.sd",0.667296051619073,0.805852705894769,0.0909090909090909,"SP431"
"Cyanoderma ruficeps","bird","Passeriformes","Timaliidae",9,"npp.sd",-0.319928251305612,-0.331567176820843,0.166666666666667,"SP432"
"Cyanolyca viridicyanus","bird","Passeriformes","Corvidae",6,"npp.sd",0.451612756466991,0.4867243884973,0.333333333333333,"SP433"
"Cyclarhis gujanensis","bird","Passeriformes","Vireonidae",21,"npp.sd",0.263870660537969,0.270264203846533,0.0555555555555556,"SP434"
"Cygnus olor","bird","Anseriformes","Anatidae",6,"npp.sd",0.637748139217693,0.754368886753226,0.333333333333333,"SP435"
"Cynanthus latirostris","bird","Apodiformes","Trochilidae",5,"npp.sd",0.447213595499958,0.481211825059604,0.5,"SP436"
"Cyornis hainanus","bird","Passeriformes","Muscicapidae",5,"npp.sd",0.716744686350068,0.900918246503964,0.5,"SP437"
"Cyornis herioti","bird","Passeriformes","Muscicapidae",5,"npp.sd",-0.0532972666554384,-0.0533478182224103,0.5,"SP438"
"Cyphorhinus arada","bird","Passeriformes","Troglodytidae",9,"npp.sd",0.869160674874449,1.32963736374098,0.166666666666667,"SP439"
"Cyrtonyx montezumae","bird","Galliformes","Odontophoridae",9,"npp.sd",-0.409062894706591,-0.434485278907851,0.166666666666667,"SP440"
"Dacelo gaudichaud","bird","Coraciiformes","Alcedinidae",8,"npp.sd",0.523809523809524,0.58157540490284,0.2,"SP441"
"Dacnis cayana","bird","Passeriformes","Thraupidae",13,"npp.sd",-0.143718981305082,-0.144720940459114,0.1,"SP442"
"Deconychura longicauda","bird","Passeriformes","Furnariidae",9,"npp.sd",0.210829959588728,0.214039754508678,0.166666666666667,"SP443"
"Delichon urbicum","bird","Passeriformes","Hirundinidae",6,"npp.sd",-0.518530716862493,-0.574328038804666,0.333333333333333,"SP444"
"Dendragapus obscurus","bird","Galliformes","Phasianidae",11,"npp.sd",-0.161014792732316,-0.162428324030906,0.125,"SP445"
"Dendrocincla fuliginosa","bird","Passeriformes","Furnariidae",22,"npp.sd",-0.0202967610511535,-0.0202995488814094,0.0526315789473684,"SP446"
"Dendrocincla homochroa","bird","Passeriformes","Furnariidae",7,"npp.sd",-0.0674954829703696,-0.0675982590892476,0.25,"SP447"
"Dendrocincla merula","bird","Passeriformes","Furnariidae",5,"npp.sd",-0.83289542716908,-1.19751619752616,0.5,"SP448"
"Dendrocolaptes certhia","bird","Passeriformes","Furnariidae",13,"npp.sd",-0.221451147071181,-0.225181576871788,0.1,"SP449"
"Dendrocolaptes picumnus","bird","Passeriformes","Furnariidae",7,"npp.sd",0.605563630441516,0.701886156075311,0.25,"SP450"
"Dendrocolaptes platyrostris","bird","Passeriformes","Furnariidae",8,"npp.sd",-0.045730460268886,-0.0457623786512487,0.2,"SP451"
"Dendrocopos major","bird","Piciformes","Picidae",10,"npp.sd",-0.0587433695648053,-0.058811080028861,0.142857142857143,"SP452"
"Dendrocopos medius","bird","Piciformes","Picidae",11,"npp.sd",-0.108348819380491,-0.108775816857975,0.125,"SP453"
"Dendrocopos minor","bird","Piciformes","Picidae",5,"npp.sd",-0.387006280656671,-0.408274129210751,0.5,"SP454"
"Dendrocygna viduata","bird","Anseriformes","Anatidae",5,"npp.sd",0.0629679944727346,0.0630514150534073,0.5,"SP455"
"Setophaga graciae","bird","Passeriformes","Parulidae",11,"npp.sd",0.498701460510239,0.547576254174428,0.125,"SP456"
"Setophaga occidentalis","bird","Passeriformes","Parulidae",5,"npp.sd",-0.68721312689292,-0.842655683698302,0.5,"SP457"
"Dendropicos fuscescens","bird","Piciformes","Picidae",9,"npp.sd",-0.0253362801122426,-0.025341703549454,0.166666666666667,"SP458"
"Dicaeum australe","bird","Passeriformes","Dicaeidae",5,"npp.sd",0.703980542636558,0.875148551091972,0.5,"SP459"
"Dicaeum hypoleucum","bird","Passeriformes","Dicaeidae",7,"npp.sd",-0.766199471124517,-1.01105850723581,0.25,"SP460"
"Dicaeum trigonostigma","bird","Passeriformes","Dicaeidae",9,"npp.sd",0.272287571112882,0.279332920687291,0.166666666666667,"SP461"
"Dicrurus adsimilis","bird","Passeriformes","Dicruridae",9,"npp.sd",-0.277339136062199,-0.284797174502843,0.166666666666667,"SP462"
"Dicrurus hottentottus","bird","Passeriformes","Dicruridae",16,"npp.sd",-0.470222736813553,-0.510356264931111,0.0769230769230769,"SP463"
"Diglossa albilatera","bird","Passeriformes","Thraupidae",6,"npp.sd",-0.0663409862523513,-0.0664385690901591,0.333333333333333,"SP464"
"Diglossa baritula","bird","Passeriformes","Thraupidae",8,"npp.sd",-0.220179523286668,-0.223844771001683,0.2,"SP465"
"Diglossa brunneiventris","bird","Passeriformes","Thraupidae",23,"npp.sd",0.431708600326122,0.461994760329347,0.05,"SP466"
"Diglossopis caerulescens","bird","Passeriformes","Thraupidae",6,"npp.sd",-0.499734405989978,-0.548952081663845,0.333333333333333,"SP467"
"Diglossopis cyanea","bird","Passeriformes","Thraupidae",18,"npp.sd",0.000283897687383235,0.000283897695010406,0.0666666666666667,"SP468"
"Diglossa humeralis","bird","Passeriformes","Thraupidae",5,"npp.sd",-0.311108396265554,-0.321772113938218,0.5,"SP469"
"Diglossa mystacalis","bird","Passeriformes","Thraupidae",7,"npp.sd",-0.0978314240524706,-0.0981453431903404,0.25,"SP470"
"Diglossa sittoides","bird","Passeriformes","Thraupidae",15,"npp.sd",0.307369358105516,0.317637700402022,0.0833333333333333,"SP471"
"Dixiphia pipra","bird","Passeriformes","Pipridae",17,"npp.sd",0.0976861904269849,0.097998708205654,0.0714285714285714,"SP472"
"Dolichonyx oryzivorus","bird","Passeriformes","Icteridae",19,"npp.sd",0.051544812094939,0.0515905342517261,0.0625,"SP473"
"Donacobius atricapilla","bird","Passeriformes","Donacobiidae",5,"npp.sd",0.472167406636882,0.512855922374427,0.5,"SP474"
"Doryfera ludovicae","bird","Apodiformes","Trochilidae",7,"npp.sd",-0.789334873530033,-1.06966472817848,0.25,"SP475"
"Drymornis bridgesii","bird","Passeriformes","Furnariidae",6,"npp.sd",-0.270859077599226,-0.277790683653395,0.333333333333333,"SP476"
"Dryocopus lineatus","bird","Piciformes","Picidae",6,"npp.sd",0.565627541896733,0.641069821692674,0.333333333333333,"SP477"
"Dryocopus pileatus","bird","Piciformes","Picidae",27,"npp.sd",0.532764334596007,0.593997185792303,0.0416666666666667,"SP478"
"Dryoscopus cubla","bird","Passeriformes","Malaconotidae",17,"npp.sd",-0.335500772770883,-0.349013947985484,0.0714285714285714,"SP479"
"Dumetella carolinensis","bird","Passeriformes","Mimidae",93,"npp.sd",0.156219639336088,0.157509403030976,0.0111111111111111,"SP480"
"Dysithamnus leucostictus","bird","Passeriformes","Thamnophilidae",5,"npp.sd",-0.386668316197181,-0.407876690836193,0.5,"SP481"
"Dysithamnus mentalis","bird","Passeriformes","Thamnophilidae",16,"npp.sd",0.25050590178377,0.255952513314322,0.0769230769230769,"SP482"
"Egretta caerulea","bird","Pelecaniformes","Ardeidae",6,"npp.sd",0.545012433041799,0.611258571682349,0.333333333333333,"SP483"
"Egretta thula","bird","Pelecaniformes","Ardeidae",8,"npp.sd",0.573389694747753,0.652558324873918,0.2,"SP484"
"Elaenia albiceps","bird","Passeriformes","Tyrannidae",15,"npp.sd",-0.671171613660155,-0.81287211594456,0.0833333333333333,"SP485"
"Elaenia chiriquensis","bird","Passeriformes","Tyrannidae",9,"npp.sd",-0.293836902025913,-0.302760598816243,0.166666666666667,"SP486"
"Elaenia cristata","bird","Passeriformes","Tyrannidae",5,"npp.sd",-0.504471594841084,-0.555286168689289,0.5,"SP487"
"Elaenia flavogaster","bird","Passeriformes","Tyrannidae",16,"npp.sd",0.41452133173676,0.441058361191365,0.0769230769230769,"SP488"
"Elaenia obscura","bird","Passeriformes","Tyrannidae",12,"npp.sd",-0.313666986192598,-0.32460738947722,0.111111111111111,"SP489"
"Elaenia pallatangae","bird","Passeriformes","Tyrannidae",11,"npp.sd",0.148913287700302,0.150028894700231,0.125,"SP490"
"Elaenia parvirostris","bird","Passeriformes","Tyrannidae",13,"npp.sd",0.309312918076434,0.319785457770075,0.1,"SP491"
"Elaenia ruficeps","bird","Passeriformes","Tyrannidae",7,"npp.sd",-0.203992986236413,-0.206895401700204,0.25,"SP492"
"Elanus leucurus","bird","Accipitriformes","Accipitridae",12,"npp.sd",-0.484902614664002,-0.529374244604363,0.111111111111111,"SP493"
"Emberiza cirlus","bird","Passeriformes","Emberizidae",8,"npp.sd",0.263386226661662,0.26974358711707,0.2,"SP494"
"Emberiza citrinella","bird","Passeriformes","Emberizidae",5,"npp.sd",0.5,0.549306144334055,0.5,"SP495"
"Schoeniclus elegans","bird","Passeriformes","Emberizidae",10,"npp.sd",-0.275347085306125,-0.282640421223131,0.142857142857143,"SP496"
"Emberiza schoeniclus","bird","Passeriformes","Emberizidae",7,"npp.sd",0.489559000996283,0.535480163319563,0.25,"SP497"
"Schoeniclus spodocephala","bird","Passeriformes","Emberizidae",14,"npp.sd",0.280184073346505,0.287881815988937,0.0909090909090909,"SP498"
"Fringillaria tahapisi","bird","Passeriformes","Emberizidae",7,"npp.sd",-0.741500328507807,-0.953803927658288,0.25,"SP499"
"Emberizoides herbicola","bird","Passeriformes","Thraupidae",7,"npp.sd",0.194268180600729,0.196768959367356,0.25,"SP500"
"Emberizoides ypiranganus","bird","Passeriformes","Thraupidae",5,"npp.sd",0.0654693414484768,0.0655631217325014,0.5,"SP501"
"Empidonax alnorum","bird","Passeriformes","Tyrannidae",28,"npp.sd",0.0347518158401913,0.0347658157779459,0.04,"SP502"
"Empidonax difficilis","bird","Passeriformes","Tyrannidae",24,"npp.sd",-0.0103249517363976,-0.010325318655748,0.0476190476190476,"SP503"
"Empidonax flavescens","bird","Passeriformes","Tyrannidae",9,"npp.sd",0.305733159294635,0.315831793294965,0.166666666666667,"SP504"
"Empidonax flaviventris","bird","Passeriformes","Tyrannidae",24,"npp.sd",0.350693598026055,0.366234398267718,0.0476190476190476,"SP505"
"Empidonax hammondii","bird","Passeriformes","Tyrannidae",28,"npp.sd",0.380932387120196,0.40114984846025,0.04,"SP506"
"Empidonax minimus","bird","Passeriformes","Tyrannidae",40,"npp.sd",0.0855150688585544,0.0857244405902997,0.027027027027027,"SP507"
"Empidonax oberholseri","bird","Passeriformes","Tyrannidae",14,"npp.sd",-0.459428851210956,-0.49658708840768,0.0909090909090909,"SP508"
"Empidonax occidentalis","bird","Passeriformes","Tyrannidae",17,"npp.sd",0.0492153072167924,0.0492551006248892,0.0714285714285714,"SP509"
"Empidonax traillii","bird","Passeriformes","Tyrannidae",23,"npp.sd",-0.307005525066638,-0.317235957212616,0.05,"SP510"
"Empidonax virescens","bird","Passeriformes","Tyrannidae",10,"npp.sd",0.111606690785502,0.11207357809639,0.142857142857143,"SP511"
