"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","search_string","dupli","SPID"
"Seicercus borealis","bird","Passeriformes","Phylloscopidae",25,"tmax",-0.0160724422488613,-0.0160738264260487,0.0454545454545455,"phylloscopus borealis","Seicercus borealistmax","SP1041"
"Phylloscopus collybita","bird","Passeriformes","Phylloscopidae",11,"tmax",0.370747052985508,0.38928892348633,0.125,NA,"Phylloscopus collybitatmax","SP1042"
"Phylloscopus fuscatus","bird","Passeriformes","Phylloscopidae",7,"tmax",-0.857776075188751,-1.28486632100089,0.25,NA,"Phylloscopus fuscatustmax","SP1043"
"Abrornis humei","bird","Passeriformes","Phylloscopidae",7,"tmax",0.0398010036978634,0.0398220402167113,0.25,"phylloscopus humei","Abrornis humeitmax","SP1044"
"Abrornis inornata","bird","Passeriformes","Phylloscopidae",9,"tmax",-0.40244737938176,-0.426565884813687,0.166666666666667,"phylloscopus inornatus","Abrornis inornatatmax","SP1045"
"Abrornis maculipennis","bird","Passeriformes","Phylloscopidae",7,"tmax",-0.30134722811616,-0.311000733573505,0.25,"phylloscopus maculipennis","Abrornis maculipennistmax","SP1046"
"Abrornis proregulus","bird","Passeriformes","Phylloscopidae",6,"tmax",-0.234773083313835,-0.239235040505479,0.333333333333333,"phylloscopus proregulus","Abrornis proregulustmax","SP1047"
"Phylloscopus pulcher","bird","Passeriformes","Phylloscopidae",10,"tmax",0.343680851814053,0.358260427208769,0.142857142857143,NA,"Phylloscopus pulchertmax","SP1048"
"Phylloscopus reguloides","bird","Passeriformes","Phylloscopidae",8,"tmax",-0.152615301662122,-0.153817016926279,0.2,NA,"Phylloscopus reguloidestmax","SP1049"
"Seicercus tenellipes","bird","Passeriformes","Phylloscopidae",6,"tmax",-0.00606379952319042,-0.00606387384612186,0.333333333333333,"phylloscopus tenellipes","Seicercus tenellipestmax","SP1050"
"Phylloscopus trivirgatus","bird","Passeriformes","Phylloscopidae",10,"tmax",0.0660714418460424,0.066167837996657,0.142857142857143,NA,"Phylloscopus trivirgatustmax","SP1051"
"Phylloscopus trochiloides","bird","Passeriformes","Phylloscopidae",11,"tmax",-0.408889525876726,-0.434277087693856,0.125,NA,"Phylloscopus trochiloidestmax","SP1052"
"Phylloscopus trochilus","bird","Passeriformes","Phylloscopidae",15,"tmax",-0.394727367254351,-0.417387625165791,0.0833333333333333,NA,"Phylloscopus trochilustmax","SP1053"
"Phytotoma rutila","bird","Passeriformes","Cotingidae",5,"tmax",-0.0647277871480368,-0.0648184114469224,0.5,NA,"Phytotoma rutilatmax","SP1054"
"Piaya cayana","bird","Cuculiformes","Cuculidae",14,"tmax",-0.490884991238391,-0.537225617513346,0.0909090909090909,NA,"Piaya cayanatmax","SP1055"
"Pica hudsonia","bird","Passeriformes","Corvidae",19,"tmax",-0.179305041079853,-0.181264551761096,0.0625,NA,"Pica hudsoniatmax","SP1056"
"Pica pica","bird","Passeriformes","Corvidae",13,"tmax",-0.115809363388366,-0.116331307674701,0.1,NA,"Pica picatmax","SP1057"
"Picoides albolarvatus","bird","Piciformes","Picidae",15,"tmax",0.174046929118641,0.17583700814569,0.0833333333333333,NA,"Picoides albolarvatustmax","SP1058"
"Picoides arcticus","bird","Piciformes","Picidae",8,"tmax",2.42254376170585e-17,0,0.2,NA,"Picoides arcticustmax","SP1059"
"Picoides fumigatus","bird","Piciformes","Picidae",8,"tmax",-0.11046507615536,-0.110917712707728,0.2,NA,"Picoides fumigatustmax","SP1060"
"Picoides nuttallii","bird","Piciformes","Picidae",15,"tmax",-0.149451108101814,-0.150578956931684,0.0833333333333333,NA,"Picoides nuttalliitmax","SP1061"
"Picoides pubescens","bird","Piciformes","Picidae",109,"tmax",-0.107514905529835,-0.10793207395292,0.00943396226415094,NA,"Picoides pubescenstmax","SP1062"
"Picoides scalaris","bird","Piciformes","Picidae",17,"tmax",0.191984585119838,0.194396889717067,0.0714285714285714,NA,"Picoides scalaristmax","SP1063"
"Picoides tridactylus","bird","Piciformes","Picidae",5,"tmax",-0.114340283870551,-0.114842512934665,0.5,NA,"Picoides tridactylustmax","SP1064"
"Picoides villosus","bird","Piciformes","Picidae",73,"tmax",-0.396756122236593,-0.419793107916333,0.0142857142857143,NA,"Picoides villosustmax","SP1065"
"Picumnus cirratus","bird","Piciformes","Picidae",16,"tmax",-0.119106987878745,-0.119675067286832,0.0769230769230769,NA,"Picumnus cirratustmax","SP1066"
"Picumnus exilis","bird","Piciformes","Picidae",5,"tmax",0.0601769690648683,0.0602497662709126,0.5,NA,"Picumnus exilistmax","SP1067"
"Picus canus","bird","Piciformes","Picidae",6,"tmax",0.910657859617934,1.53136480875404,0.333333333333333,NA,"Picus canustmax","SP1068"
"Pinicola enucleator","bird","Passeriformes","Fringillidae",33,"tmax",-0.333735036823652,-0.347025574823769,0.0333333333333333,NA,"Pinicola enucleatortmax","SP1069"
"Pionus tumultuosus","bird","Psittaciformes","Psittacidae",6,"tmax",-0.276382043118085,-0.28376062833849,0.333333333333333,NA,"Pionus tumultuosustmax","SP1070"
"Pipilo chlorurus","bird","Passeriformes","Passerellidae",38,"tmax",0.0169274932252391,0.0169291103047177,0.0285714285714286,NA,"Pipilo chlorurustmax","SP1071"
"Pipilo erythrophthalmus","bird","Passeriformes","Passerellidae",25,"tmax",-0.146300140119823,-0.147357542736855,0.0454545454545455,NA,"Pipilo erythrophthalmustmax","SP1072"
"Pipilo maculatus","bird","Passeriformes","Passerellidae",55,"tmax",-0.0728777587958961,-0.0730071935168312,0.0192307692307692,NA,"Pipilo maculatustmax","SP1073"
"Pipra erythrocephala","bird","Passeriformes","Pipridae",21,"tmax",-0.308514189438233,-0.318902467430601,0.0555555555555556,NA,"Pipra erythrocephalatmax","SP1074"
"Pipra fasciicauda","bird","Passeriformes","Pipridae",14,"tmax",-0.348731169289694,-0.363998523752648,0.0909090909090909,NA,"Pipra fasciicaudatmax","SP1075"
"Pipraeidea bonariensis","bird","Passeriformes","Thraupidae",24,"tmax",-0.208653572322017,-0.211763217660466,0.0476190476190476,NA,"Pipraeidea bonariensistmax","SP1076"
"Pipraeidea melanonota","bird","Passeriformes","Thraupidae",5,"tmax",0.371147675429226,0.389753468196871,0.5,NA,"Pipraeidea melanonotatmax","SP1077"
"Pipreola arcuata","bird","Passeriformes","Cotingidae",7,"tmax",-0.385860408177482,-0.40692710426222,0.25,NA,"Pipreola arcuatatmax","SP1078"
"Pipreola riefferii","bird","Passeriformes","Cotingidae",7,"tmax",-0.380406490541327,-0.400534830013118,0.25,NA,"Pipreola riefferiitmax","SP1079"
"Piprites chloris","bird","Passeriformes","Tyrannidae",6,"tmax",-0.146233333178637,-0.147289275284618,0.333333333333333,NA,"Piprites chloristmax","SP1080"
"Piranga flava","bird","Passeriformes","Cardinalidae",21,"tmax",0.512703860342007,0.566390968300942,0.0555555555555556,NA,"Piranga flavatmax","SP1081"
"Piranga ludoviciana","bird","Passeriformes","Cardinalidae",86,"tmax",0.0657029565695347,0.0657977461014429,0.0120481927710843,NA,"Piranga ludovicianatmax","SP1082"
"Piranga olivacea","bird","Passeriformes","Cardinalidae",38,"tmax",0.0885161834675925,0.088748454522644,0.0285714285714286,NA,"Piranga olivaceatmax","SP1083"
"Piranga rubra","bird","Passeriformes","Cardinalidae",24,"tmax",0.167967398615351,0.169574313222079,0.0476190476190476,NA,"Piranga rubratmax","SP1084"
"Pitangus sulphuratus","bird","Passeriformes","Tyrannidae",20,"tmax",-0.0486120173184384,-0.0486503638472436,0.0588235294117647,NA,"Pitangus sulphuratustmax","SP1085"
"Pithys albifrons","bird","Passeriformes","Thamnophilidae",15,"tmax",-0.268857279885108,-0.275631657270837,0.0833333333333333,NA,"Pithys albifronstmax","SP1086"
"Pitohui dichrous","bird","Passeriformes","Corvidae",5,"tmax",0.592356322911224,0.681288354966397,0.5,NA,"Pitohui dichroustmax","SP1087"
"Pseudorectes ferrugineus","bird","Passeriformes","Corvidae",9,"tmax",0.278598384603673,0.286161868601377,0.166666666666667,"pitohui ferrugineus","Pseudorectes ferrugineustmax","SP1088"
"Pitohui kirhocephalus","bird","Passeriformes","Corvidae",9,"tmax",-0.0394193604329255,-0.0394397972206401,0.166666666666667,NA,"Pitohui kirhocephalustmax","SP1089"
"Melanorectes nigrescens","bird","Passeriformes","Corvidae",6,"tmax",0.408739852626802,0.434097379994316,0.333333333333333,"pitohui nigrescens","Melanorectes nigrescenstmax","SP1090"
"Erythropitta erythrogaster","bird","Passeriformes","Pittidae",9,"tmax",0.351371929699631,0.367008064199414,0.166666666666667,"pitta erythrogaster","Erythropitta erythrogastertmax","SP1091"
"Pitta sordida","bird","Passeriformes","Pittidae",8,"tmax",-0.164895769319254,-0.166415174689306,0.2,NA,"Pitta sordidatmax","SP1092"
"Platyrinchus cancrominus","bird","Passeriformes","Tyrannidae",5,"tmax",0.0692863920334205,0.0693975846643587,0.5,NA,"Platyrinchus cancrominustmax","SP1093"
"Platyrinchus coronatus","bird","Passeriformes","Tyrannidae",9,"tmax",-0.472034596442727,-0.512685022018529,0.166666666666667,NA,"Platyrinchus coronatustmax","SP1094"
"Platyrinchus mystaceus","bird","Passeriformes","Tyrannidae",13,"tmax",-0.267138573529712,-0.27377995576752,0.1,NA,"Platyrinchus mystaceustmax","SP1095"
"Platyrinchus saturatus","bird","Passeriformes","Tyrannidae",6,"tmax",0.153792632830846,0.155022646119712,0.333333333333333,NA,"Platyrinchus saturatustmax","SP1096"
"Platysteira cyanea","bird","Passeriformes","Platysteiridae",5,"tmax",-0.684098228138715,-0.836777103313259,0.5,NA,"Platysteira cyaneatmax","SP1097"
"Plectrophenax nivalis","bird","Passeriformes","Calcariidae",7,"tmax",0.49150955224382,0.538048789108417,0.25,NA,"Plectrophenax nivalistmax","SP1098"
"Plegadis chihi","bird","Pelecaniformes","Threskiornithidae",9,"tmax",-0.310596837753925,-0.321205836376534,0.166666666666667,NA,"Plegadis chihitmax","SP1099"
"Ploceus baglafecht","bird","Passeriformes","Ploceidae",12,"tmax",-0.653135384897102,-0.780747225697918,0.111111111111111,NA,"Ploceus baglafechttmax","SP1100"
"Ploceus bicolor","bird","Passeriformes","Ploceidae",5,"tmax",-0.799022646673923,-1.0959032953293,0.5,NA,"Ploceus bicolortmax","SP1101"
"Ploceus cucullatus","bird","Passeriformes","Ploceidae",26,"tmax",0.513474434538908,0.567436893345847,0.0434782608695652,NA,"Ploceus cucullatustmax","SP1102"
"Ploceus nigerrimus","bird","Passeriformes","Ploceidae",5,"tmax",0.193940559000667,0.196428510853156,0.5,NA,"Ploceus nigerrimustmax","SP1103"
"Ploceus nigricollis","bird","Passeriformes","Ploceidae",8,"tmax",0.0463921665473086,0.0464254918445939,0.2,NA,"Ploceus nigricollistmax","SP1104"
"Ploceus ocularis","bird","Passeriformes","Ploceidae",12,"tmax",0.333983249497238,0.347304924334402,0.111111111111111,NA,"Ploceus ocularistmax","SP1105"
"Ploceus rubiginosus","bird","Passeriformes","Ploceidae",6,"tmax",-0.122920457999581,-0.123545218108135,0.333333333333333,NA,"Ploceus rubiginosustmax","SP1106"
"Ploceus subaureus","bird","Passeriformes","Ploceidae",7,"tmax",0.25479705782742,0.260536272347411,0.25,NA,"Ploceus subaureustmax","SP1107"
"Ploceus velatus","bird","Passeriformes","Ploceidae",23,"tmax",-0.274526357775928,-0.28175258165556,0.05,NA,"Ploceus velatustmax","SP1108"
"Ploceus xanthops","bird","Passeriformes","Ploceidae",6,"tmax",0.00688128365852321,0.00688139227593915,0.333333333333333,NA,"Ploceus xanthopstmax","SP1109"
"Pluvialis dominica","bird","Charadriiformes","Charadriidae",14,"tmax",-0.480650833457469,-0.523830298783936,0.0909090909090909,NA,"Pluvialis dominicatmax","SP1110"
"Pluvialis squatarola","bird","Charadriiformes","Charadriidae",10,"tmax",0.210197327360368,0.213377786483034,0.142857142857143,NA,"Pluvialis squatarolatmax","SP1111"
"Podiceps auritus","bird","Podicipediformes","Podicipedidae",14,"tmax",-0.0129912209917523,-0.012991951916452,0.0909090909090909,NA,"Podiceps auritustmax","SP1112"
"Podiceps grisegena","bird","Podicipediformes","Podicipedidae",6,"tmax",-0.297613939618167,-0.30689961474652,0.333333333333333,NA,"Podiceps grisegenatmax","SP1113"
"Podiceps nigricollis","bird","Podicipediformes","Podicipedidae",23,"tmax",-0.664889586076582,-0.80152700711235,0.05,NA,"Podiceps nigricollistmax","SP1114"
"Podilymbus podiceps","bird","Podicipediformes","Podicipedidae",17,"tmax",0.107707833764321,0.108127262511933,0.0714285714285714,NA,"Podilymbus podicepstmax","SP1115"
"Poecile atricapillus","bird","Passeriformes","Paridae",108,"tmax",0.0206556523489243,0.0206585907203221,0.00952380952380952,NA,"Poecile atricapillustmax","SP1116"
"Poecile lugubris","bird","Passeriformes","Paridae",5,"tmax",-0.864022039098753,-1.3089994991595,0.5,NA,"Poecile lugubristmax","SP1117"
"Poecile montanus","bird","Passeriformes","Paridae",8,"tmax",-0.329548384331006,-0.342321532174091,0.2,NA,"Poecile montanustmax","SP1118"
"Poecile palustris","bird","Passeriformes","Paridae",7,"tmax",-0.550335846969127,-0.618862942190271,0.25,NA,"Poecile palustristmax","SP1119"
"Poecile rufescens","bird","Passeriformes","Paridae",12,"tmax",0.103454023978138,0.103825492687824,0.111111111111111,NA,"Poecile rufescenstmax","SP1120"
"Poecilodryas albispecularis","bird","Passeriformes","Petroicidae",22,"tmax",-0.16254056758867,-0.163995105044462,0.0526315789473684,NA,"Poecilodryas albispecularistmax","SP1121"
"Pogoniulus bilineatus","bird","Piciformes","Lybiidae",8,"tmax",-0.334521590796382,-0.347910976657651,0.2,NA,"Pogoniulus bilineatustmax","SP1122"
"Pogoniulus chrysoconus","bird","Piciformes","Lybiidae",5,"tmax",-0.436001656946912,-0.467283294912824,0.5,NA,"Pogoniulus chrysoconustmax","SP1123"
"Pogoniulus scolopaceus","bird","Piciformes","Lybiidae",9,"tmax",-0.145126255072225,-0.146158192533127,0.166666666666667,NA,"Pogoniulus scolopaceustmax","SP1124"
"Polioptila caerulea","bird","Passeriformes","Polioptilidae",19,"tmax",0.0086934160951111,0.00869363510808369,0.0625,NA,"Polioptila caeruleatmax","SP1125"
"Polioptila californica","bird","Passeriformes","Polioptilidae",15,"tmax",-0.307397609570674,-0.31766889972271,0.0833333333333333,NA,"Polioptila californicatmax","SP1126"
"Polioptila dumicola","bird","Passeriformes","Polioptilidae",8,"tmax",-0.958346907612874,-1.92524018451036,0.2,NA,"Polioptila dumicolatmax","SP1127"
"Polioptila melanura","bird","Passeriformes","Polioptilidae",32,"tmax",-0.242811612321835,-0.247759718903065,0.0344827586206897,NA,"Polioptila melanuratmax","SP1128"
"Polioptila plumbea","bird","Passeriformes","Polioptilidae",8,"tmax",-0.0291012026382338,-0.0291094218905186,0.2,NA,"Polioptila plumbeatmax","SP1129"
"Polioxolmis rufipennis","bird","Passeriformes","Tyrannidae",6,"tmax",0.794397602545769,1.08324022642339,0.333333333333333,NA,"Polioxolmis rufipennistmax","SP1130"
"Polyonymus caroli","bird","Apodiformes","Trochilidae",5,"tmax",-0.613343242004414,-0.714263241765756,0.5,NA,"Polyonymus carolitmax","SP1131"
"Polytmus guainumbi","bird","Apodiformes","Trochilidae",5,"tmax",-0.0339403312111435,-0.0339533727033834,0.5,NA,"Polytmus guainumbitmax","SP1132"
"Pomatorhinus ruficollis","bird","Passeriformes","Pomatostomidae",8,"tmax",-0.397038747080109,-0.420128578655287,0.2,NA,"Pomatorhinus ruficollistmax","SP1133"
"Pooecetes gramineus","bird","Passeriformes","Passerellidae",54,"tmax",-0.16158396641027,-0.16301270176817,0.0196078431372549,NA,"Pooecetes gramineustmax","SP1134"
"Poospiza hispaniolensis","bird","Passeriformes","Thraupidae",6,"tmax",0.00396935713196533,0.00396937797895613,0.333333333333333,NA,"Poospiza hispaniolensistmax","SP1135"
"Porzana carolina","bird","Gruiformes","Rallidae",45,"tmax",-0.341938060974865,-0.356285551524083,0.0238095238095238,NA,"Porzana carolinatmax","SP1136"
"Premnoplex brunnescens","bird","Passeriformes","Furnariidae",10,"tmax",-0.349107733198624,-0.364427287407806,0.142857142857143,NA,"Premnoplex brunnescenstmax","SP1137"
"Prinia flavicans","bird","Passeriformes","Cisticolidae",6,"tmax",-0.49519453276469,-0.542919228972028,0.333333333333333,NA,"Prinia flavicanstmax","SP1138"
"Prinia gracilis","bird","Passeriformes","Cisticolidae",5,"tmax",0.064999568463902,0.0650913410603576,0.5,NA,"Prinia gracilistmax","SP1139"
"Prinia subflava","bird","Passeriformes","Cisticolidae",14,"tmax",0.00242088039767353,0.00242088512701064,0.0909090909090909,NA,"Prinia subflavatmax","SP1140"
"Prionochilus olivaceus","bird","Passeriformes","Dicaeidae",6,"tmax",-0.0493453156535373,-0.0493854255623283,0.333333333333333,NA,"Prionochilus olivaceustmax","SP1141"
"Prionops retzii","bird","Passeriformes","Vangidae",5,"tmax",0.0765848301128055,0.0767350886220462,0.5,NA,"Prionops retziitmax","SP1142"
"Progne chalybea","bird","Passeriformes","Hirundinidae",5,"tmax",-0.372753339268656,-0.391616938563931,0.5,NA,"Progne chalybeatmax","SP1143"
"Progne subis","bird","Passeriformes","Hirundinidae",16,"tmax",-0.179516702663423,-0.181483252956746,0.0769230769230769,NA,"Progne subistmax","SP1144"
"Protonotaria citrea","bird","Passeriformes","Parulidae",8,"tmax",0.0293335486258645,0.0293419663919845,0.2,NA,"Protonotaria citreatmax","SP1145"
"Prunella fulvescens","bird","Passeriformes","Prunellidae",5,"tmax",-0.285548360189067,-0.293712667314465,0.5,NA,"Prunella fulvescenstmax","SP1146"
"Prunella modularis","bird","Passeriformes","Prunellidae",10,"tmax",0.188463725575299,0.190743839367605,0.142857142857143,NA,"Prunella modularistmax","SP1147"
"Psaltriparus minimus","bird","Passeriformes","Aegithalidae",25,"tmax",0.103344921169725,0.103715210805968,0.0454545454545455,NA,"Psaltriparus minimustmax","SP1148"
"Psarocolius angustifrons","bird","Passeriformes","Icteridae",6,"tmax",-0.0762545447063143,-0.0764028630254034,0.333333333333333,NA,"Psarocolius angustifronstmax","SP1149"
"Psarocolius decumanus","bird","Passeriformes","Icteridae",8,"tmax",-0.136088863756919,-0.136938454707921,0.2,NA,"Psarocolius decumanustmax","SP1150"
"Pseudocolaptes boissonneautii","bird","Passeriformes","Furnariidae",17,"tmax",-0.275235707014409,-0.282519909941235,0.0714285714285714,NA,"Pseudocolaptes boissonneautiitmax","SP1151"
"Pseudotriccus ruficeps","bird","Passeriformes","Tyrannidae",6,"tmax",0.834256429997067,1.20197631406932,0.333333333333333,NA,"Pseudotriccus ruficepstmax","SP1152"
"Psophodes olivaceus","bird","Passeriformes","Psophodidae",6,"tmax",0.837415021127486,1.21245708551181,0.333333333333333,NA,"Psophodes olivaceustmax","SP1153"
"Pterophanes cyanopterus","bird","Apodiformes","Trochilidae",10,"tmax",0.0990689213355998,0.0993949523970741,0.142857142857143,NA,"Pterophanes cyanopterustmax","SP1154"
"Ptilinopus rivoli","bird","Columbiformes","Columbidae",6,"tmax",-0.577081777250701,-0.658076304155449,0.333333333333333,NA,"Ptilinopus rivolitmax","SP1155"
"Ptilonorhynchus violaceus","bird","Passeriformes","Ptilonorhynchidae",5,"tmax",0.3,0.309519604203112,0.5,NA,"Ptilonorhynchus violaceustmax","SP1156"
"Ptiloprora guisei","bird","Passeriformes","Meliphagidae",9,"tmax",-0.115349904938897,-0.115865628368884,0.166666666666667,NA,"Ptiloprora guiseitmax","SP1157"
"Ptilorrhoa caerulescens","bird","Passeriformes","Cinclosomatidae",8,"tmax",-0.754333395555801,-0.982934440956202,0.2,NA,"Ptilorrhoa caerulescenstmax","SP1158"
"Ptyonoprogne fuligula","bird","Passeriformes","Hirundinidae",6,"tmax",0.277746029931766,0.285238027214359,0.333333333333333,NA,"Ptyonoprogne fuligulatmax","SP1159"
"Pycnonotus barbatus","bird","Passeriformes","Pycnonotidae",32,"tmax",0.432996476736772,0.463578725793085,0.0344827586206897,NA,"Pycnonotus barbatustmax","SP1160"
