"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"10142","Lichenostomus frenatus","bird","Passeriformes","Meliphagidae",11,"pet",-0.0452252238933884,-0.0452560951520847,0.125
"10143","Lichmera indistincta","bird","Passeriformes","Meliphagidae",6,"pet",-0.811679449913428,-1.13193200120206,0.333333333333333
"10144","Limnodromus griseus","bird","Charadriiformes","Scolopacidae",17,"pet",-0.0224952731075071,-0.022499068742527,0.0714285714285714
"10145","Limnodromus scolopaceus","bird","Charadriiformes","Scolopacidae",13,"pet",-0.246448640414246,-0.251628260986324,0.1
"10146","Limnonectes kuhlii","amphibian","Anura","Dicroglossidae",7,"pet",0.895793520562499,1.45050923207009,0.25
"10147","Limosa fedoa","bird","Charadriiformes","Scolopacidae",9,"pet",0.0288276674794457,0.0288356570581605,0.166666666666667
"10148","Limosa haemastica","bird","Charadriiformes","Scolopacidae",5,"pet",-0.986076779245055,-2.48017924994275,0.5
"10149","Liomys adspersus","mammal","Rodentia","Heteromyidae",13,"pet",-0.287007252608733,-0.295301797231033,0.1
"10150","Liomys irroratus","mammal","Rodentia","Heteromyidae",8,"pet",-0.468156491903676,-0.50770675862599,0.2
"10151","Liomys pictus","mammal","Rodentia","Heteromyidae",16,"pet",-0.0997717274852944,-0.10010477474582,0.0769230769230769
"10152","Liomys salvini","mammal","Rodentia","Heteromyidae",5,"pet",-0.747639129927594,-0.96758050012642,0.5
"10153","Lipaugus vociferans","bird","Passeriformes","Cotingidae",9,"pet",0.85860217063509,1.28800128034559,0.166666666666667
"10154","Lissodelphis borealis","mammal","Cetacea","Delphinidae",6,"pet",-0.567280859576134,-0.643504289559077,0.333333333333333
"10155","Lochmias nematura","bird","Passeriformes","Furnariidae",9,"pet",0.486882960843374,0.531966634733261,0.166666666666667
"10156","Lonchophylla thomasi","mammal","Chiroptera","Phyllostomidae",8,"pet",-0.341393968555469,-0.355669549698284,0.2
"10157","Lonchura cucullata","bird","Passeriformes","Estrildidae",6,"pet",-0.194211867133939,-0.19671043793447,0.333333333333333
"10158","Lonchura punctulata","bird","Passeriformes","Estrildidae",8,"pet",-0.32376721795129,-0.33584976743576,0.2
"10159","Lonchura striata","bird","Passeriformes","Estrildidae",5,"pet",0.419167011569235,0.446681053370249,0.5
"10160","Lontra canadensis","mammal","Carnivora","Mustelidae",63,"pet",-0.175591178272185,-0.177429940375068,0.0166666666666667
"10161","Lophodytes cucullatus","bird","Anseriformes","Anatidae",20,"pet",-0.131675032884719,-0.132444056726695,0.0588235294117647
"10162","Lophorina superba","bird","Passeriformes","Corvidae",6,"pet",-0.393600653402433,-0.416053659070268,0.333333333333333
"10163","Lophostoma aequatorialis","mammal","Chiroptera","Phyllostomidae",5,"pet",-0.0648712391275909,-0.064962468318203,0.5
"10164","Lophostoma silvicolum","mammal","Chiroptera","Phyllostomidae",12,"pet",-0.35043082426517,-0.365934806516213,0.111111111111111
"10165","Lophotis ruficrista","bird","Gruiformes","Otididae",6,"pet",-0.428571428571429,-0.458145365937078,0.333333333333333
"10166","Lophotriccus galeatus","bird","Passeriformes","Tyrannidae",12,"pet",0.0528005894697662,0.0528497393383819,0.111111111111111
"10167","Lophotriccus pileatus","bird","Passeriformes","Tyrannidae",5,"pet",-0.157363068663704,-0.15868165047793,0.5
"10168","Loxia curvirostra","bird","Passeriformes","Fringillidae",123,"pet",-0.0171495872800304,-0.017151268855684,0.00833333333333333
"10169","Loxia leucoptera","bird","Passeriformes","Fringillidae",29,"pet",0.0268766997325113,0.0268831740627697,0.0384615384615385
"10170","Loxigilla noctis","bird","Passeriformes","Thraupidae",10,"pet",0.00230361651796522,0.00230362059280639,0.142857142857143
"10171","Loxigilla violacea","bird","Passeriformes","Thraupidae",5,"pet",-0.12818840754541,-0.128897554605593,0.5
"10172","Loxodontomys micropus","mammal","Rodentia","Cricetidae",12,"pet",-0.322296400248094,-0.334207588685448,0.111111111111111
"10173","Luscinia calliope","bird","Passeriformes","Muscicapidae",6,"pet",-0.309858670482626,-0.320389061621232,0.333333333333333
"10174","Luscinia megarhynchos","bird","Passeriformes","Muscicapidae",12,"pet",-0.473450508820946,-0.514508443309404,0.111111111111111
"10175","Lybius torquatus","bird","Piciformes","Lybiidae",9,"pet",0.660382755438364,0.793492099075226,0.166666666666667
"10176","Lycodon aulicus","reptile","Squamata","Colubridae",30,"pet",0.257484948212702,0.263412895025651,0.037037037037037
"10177","Lycodon zawi","reptile","Squamata","Colubridae",5,"pet",-0.4,-0.423648930193602,0.5
"10178","Lynx canadensis","mammal","Carnivora","Felidae",11,"pet",0.218416837016921,0.221993030838326,0.125
"10179","Lynx rufus","mammal","Carnivora","Felidae",47,"pet",0.100518778543726,0.100859393971086,0.0227272727272727
"10180","Machaerirhynchus nigripectus","bird","Passeriformes","Machaerirhynchidae",5,"pet",-0.832728985968096,-1.19697302431944,0.5
"10181","Machetornis rixosa","bird","Passeriformes","Tyrannidae",6,"pet",-0.376851173174092,-0.396384517392263,0.333333333333333
"10182","Macroglossus minimus","mammal","Chiroptera","Pteropodidae",24,"pet",0.179736799564937,0.181710688233567,0.0476190476190476
"10183","Macronous gularis","bird","Passeriformes","Timaliidae",11,"pet",-0.82763838950482,-1.1805926291984,0.125
"10184","Macropygia amboinensis","bird","Columbiformes","Columbidae",7,"pet",-0.458626985885061,-0.495571160149642,0.25
"10185","Macropygia nigrirostris","bird","Columbiformes","Columbidae",9,"pet",-0.43740284310973,-0.469014670230677,0.166666666666667
"10186","Macroscelides flavicaudatus","mammal","Macroscelidea","Macroscelididae",6,"pet",0.55075950124155,0.619470857190861,0.333333333333333
"10187","Macroscelides micus","mammal","Macroscelidea","Macroscelididae",11,"pet",-0.205779014315549,-0.208759689963651,0.125
"10188","Macrotus californicus","mammal","Chiroptera","Phyllostomidae",10,"pet",-0.384094913268266,-0.404854420548108,0.142857142857143
"10189","Macrotus waterhousii","mammal","Chiroptera","Phyllostomidae",5,"pet",0.1,0.100335347731076,0.5
"10190","Malurus alboscapulatus","bird","Passeriformes","Maluridae",9,"pet",0.0732328693050034,0.0733642094519892,0.166666666666667
"10191","Manacus manacus","bird","Passeriformes","Pipridae",10,"pet",-0.625776868317277,-0.734444412521233,0.142857142857143
"10192","Mandingoa nitidula","bird","Passeriformes","Estrildidae",5,"pet",0.66688592885535,0.805113732048479,0.5
"10193","Margarornis squamiger","bird","Passeriformes","Furnariidae",13,"pet",0.362086805424533,0.379285501520796,0.1
"10194","Marmosa mexicana","mammal","Didelphimorphia","Didelphidae",8,"pet",-0.128301658808205,-0.129012699634459,0.2
"10195","Marmosops noctivagus","mammal","Didelphimorphia","Didelphidae",5,"pet",-0.407585583273051,-0.432712372549573,0.5
"10196","Marmota broweri","mammal","Rodentia","Sciuridae",13,"pet",-0.657289437785301,-0.788026214486016,0.1
"10197","Marmota caligata","mammal","Rodentia","Sciuridae",61,"pet",-0.161515166226726,-0.162942057902452,0.0172413793103448
"10198","Marmota flaviventris","mammal","Rodentia","Sciuridae",28,"pet",-0.141533597845725,-0.142490177276935,0.04
"10199","Marmota monax","mammal","Rodentia","Sciuridae",28,"pet",0.134846094878759,0.135672452697288,0.04
"10200","Martes americana","mammal","Carnivora","Mustelidae",139,"pet",-0.170258306407135,-0.171932669158175,0.00735294117647059
"10201","Martes pennanti","mammal","Carnivora","Mustelidae",21,"pet",-0.259893474890176,-0.265994161972217,0.0555555555555556
"10202","Masticophis flagellum","reptile","Squamata","Colubridae",7,"pet",0.321428571428571,0.333239466738892,0.25
"10203","Masticophis lateralis","reptile","Squamata","Colubridae",11,"pet",0.0355160260593282,0.0355309705357242,0.125
"10204","Masticophis taeniatus","reptile","Squamata","Colubridae",5,"pet",0.1,0.100335347731076,0.5
"10205","Mastomys natalensis","mammal","Rodentia","Muridae",20,"pet",-0.199184076594573,-0.201882778083869,0.0588235294117647
"10206","Mayrornis lessoni","bird","Passeriformes","Corvidae",6,"pet",0.263689255058184,0.270069232269847,0.333333333333333
"10207","Mecocerculus leucophrys","bird","Passeriformes","Tyrannidae",9,"pet",-0.377056642135065,-0.396624018015745,0.166666666666667
"10208","Mecocerculus stictopterus","bird","Passeriformes","Tyrannidae",10,"pet",0.0861555484484122,0.0863696740898606,0.142857142857143
"10209","Megaceryle alcyon","bird","Coraciiformes","Alcedinidae",69,"pet",0.25276629652304,0.258365715045492,0.0151515151515152
"10210","Megaderma spasma","mammal","Chiroptera","Megadermatidae",11,"pet",-0.171465447345073,-0.173176111035073,0.125
"10211","Megaerops wetmorei","mammal","Chiroptera","Pteropodidae",5,"pet",0.0969758835612576,0.0972816079810051,0.5
"10212","Megarynchus pitangua","bird","Passeriformes","Tyrannidae",6,"pet",-0.637748139217693,-0.754368886753225,0.333333333333333
"10213","Megascops asio","bird","Strigiformes","Strigidae",117,"pet",-0.291293077054241,-0.299978653167028,0.0087719298245614
"10214","Megascops kennicottii","bird","Strigiformes","Strigidae",76,"pet",-0.544374170561804,-0.610351058235259,0.0136986301369863
"10215","Melaenornis chocolatina","bird","Passeriformes","Muscicapidae",5,"pet",-0.0960418709937624,-0.0963388141955881,0.5
"10216","Melaenornis pammelaina","bird","Passeriformes","Muscicapidae",5,"pet",0.557055978138739,0.628554361587837,0.5
"10217","Melanerpes aurifrons","bird","Piciformes","Picidae",10,"pet",-0.709294959233381,-0.885763556210496,0.142857142857143
"10218","Melanerpes carolinus","bird","Piciformes","Picidae",70,"pet",-0.246317302971963,-0.251488435497808,0.0149253731343284
"10219","Melanerpes cruentatus","bird","Piciformes","Picidae",5,"pet",0.00696161037747224,0.00696172284328193,0.5
"10220","Melanerpes erythrocephalus","bird","Piciformes","Picidae",39,"pet",-0.143869202275389,-0.144874333089396,0.0277777777777778
"10221","Melanerpes formicivorus","bird","Piciformes","Picidae",57,"pet",-0.150662268166212,-0.151818017091075,0.0185185185185185
"10222","Melanerpes lewis","bird","Piciformes","Picidae",12,"pet",0.301937634274436,0.311650236865224,0.111111111111111
"10223","Melanerpes striatus","bird","Piciformes","Picidae",6,"pet",-0.0747660316903197,-0.0749058138462195,0.333333333333333
"10224","Melanerpes uropygialis","bird","Piciformes","Picidae",6,"pet",-0.950202130223149,-1.83385804758003,0.333333333333333
"10225","Melanitta fusca","bird","Anseriformes","Anatidae",13,"pet",-0.0756737365143619,-0.0758186837807224,0.1
"10226","Melanitta perspicillata","bird","Anseriformes","Anatidae",12,"pet",-0.377885848246704,-0.39759100490224,0.111111111111111
"10227","Melanocharis nigra","bird","Passeriformes","Melanocharitidae",15,"pet",-0.138758718272722,-0.139659702541824,0.0833333333333333
"10228","Melanocharis striativentris","bird","Passeriformes","Melanocharitidae",5,"pet",0.638549772472594,0.755721247799305,0.5
"10229","Melanocharis versteri","bird","Passeriformes","Melanocharitidae",15,"pet",0.14953995787958,0.15066983779822,0.0833333333333333
"10230","Melanomys caliginosus","mammal","Rodentia","Cricetidae",9,"pet",-0.508190865736963,-0.560287703307447,0.166666666666667
"10231","Melanotis hypoleucus","bird","Passeriformes","Mimidae",5,"pet",0.436354239756342,0.467718717378809,0.5
"10232","Meleagris gallopavo","bird","Galliformes","Phasianidae",22,"pet",0.384459411852617,0.405282069625414,0.0526315789473684
"10233","Melidectes torquatus","bird","Passeriformes","Meliphagidae",7,"pet",0.635564614946501,0.750697044156503,0.25
"10234","Melidora macrorrhina","bird","Coraciiformes","Alcedinidae",5,"pet",-0.810333650418147,-1.12799998543152,0.5
"10235","Melierax canorus","bird","Accipitriformes","Accipitridae",5,"pet",0.647441434337073,0.770880982683065,0.5
"10236","Melilestes megarhynchus","bird","Passeriformes","Meliphagidae",20,"pet",-0.0354533852108935,-0.0354682507127048,0.0588235294117647
"10237","Meliphaga analoga","bird","Passeriformes","Meliphagidae",8,"pet",0.372792102114871,0.39166195717372,0.2
"10238","Meliphaga aruensis","bird","Passeriformes","Meliphagidae",13,"pet",0.0151516525828792,0.0151528122105859,0.1
"10239","Meliphaga lewinii","bird","Passeriformes","Meliphagidae",12,"pet",-0.175008933172381,-0.176829235530468,0.111111111111111
"10240","Melipotes fumigatus","bird","Passeriformes","Meliphagidae",13,"pet",0.394624995917393,0.417266365259316,0.1
"10241","Melocichla mentalis","bird","Passeriformes","Macrosphenidae",6,"pet",-0.849549976921605,-1.25453333814551,0.333333333333333
"10242","Melomys rufescens","mammal","Rodentia","Muridae",5,"pet",0.655679980287678,0.785197776434182,0.5
"10243","Melospiza georgiana","bird","Passeriformes","Passerellidae",40,"pet",-0.0385116440240037,-0.0385307004578812,0.027027027027027
"10244","Melospiza lincolnii","bird","Passeriformes","Passerellidae",57,"pet",-0.449140563048652,-0.483623136647074,0.0185185185185185
"10245","Melospiza melodia","bird","Passeriformes","Passerellidae",123,"pet",-0.178414870291723,-0.180344962428789,0.00833333333333333
"10246","Melozone crissalis","bird","Passeriformes","Passerellidae",35,"pet",0.08846911276726,0.0887010123047244,0.03125
"10247","Melozone fusca","bird","Passeriformes","Passerellidae",19,"pet",-0.447568768655386,-0.481655879699155,0.0625
"10248","Mephitis mephitis","mammal","Carnivora","Mephitidae",16,"pet",0.176767911751472,0.178644368942599,0.0769230769230769
"10249","Merganetta armata","bird","Anseriformes","Anatidae",9,"pet",-0.317816931153751,-0.329216877613078,0.166666666666667
"10250","Mergus merganser","bird","Anseriformes","Anatidae",19,"pet",-0.045245714605449,-0.0452766278791912,0.0625
"10251","Mergus serrator","bird","Anseriformes","Anatidae",14,"pet",-0.383304887623655,-0.40392800233167,0.0909090909090909
"10252","Meriones meridianus","mammal","Rodentia","Muridae",23,"pet",0.190569042282505,0.192927589578208,0.05
"10253","Meriones tamariscinus","mammal","Rodentia","Muridae",5,"pet",0.547415384065483,0.614683290873749,0.5
"10254","Meriones unguiculatus","mammal","Rodentia","Muridae",20,"pet",0.161201299605249,0.162619800838666,0.0588235294117647
"10255","Merops hirundineus","bird","Coraciiformes","Meropidae",7,"pet",0.557794062709912,0.629625171053834,0.25
"10256","Merops pusillus","bird","Coraciiformes","Meropidae",10,"pet",-0.688069833142007,-0.844280853030474,0.142857142857143
"10257","Mesophylla macconnelli","mammal","Chiroptera","Phyllostomidae",7,"pet",0.0949680810504099,0.0952551397322793,0.25
"10258","Metachirus nudicaudatus","mammal","Didelphimorphia","Didelphidae",8,"pet",-0.940020907134556,-1.73822898980843,0.2
"10259","Metallura phoebe","bird","Apodiformes","Trochilidae",8,"pet",-0.539553902547367,-0.603526091574761,0.2
"10260","Metallura tyrianthina","bird","Apodiformes","Trochilidae",22,"pet",-0.112541254441065,-0.1130200298023,0.0526315789473684
"10261","Metriopelia melanoptera","bird","Columbiformes","Columbidae",6,"pet",-0.660395619987395,-0.7935149131658,0.333333333333333
"10262","Micaelamys namaquensis","mammal","Rodentia","Muridae",22,"pet",-0.18843992368164,-0.190719161045797,0.0526315789473684
"10263","Micrastur ruficollis","bird","Falconiformes","Falconidae",11,"pet",0.196153896648262,0.198729382622213,0.125
"10264","Microcerculus marginatus","bird","Passeriformes","Troglodytidae",11,"pet",0.237055741878403,0.241652230553845,0.125
"10265","Microdipodops megacephalus","mammal","Rodentia","Heteromyidae",53,"pet",-0.0452472571608536,-0.0452781735990622,0.02
"10266","Microdipodops pallidus","mammal","Rodentia","Heteromyidae",31,"pet",-0.305012511988883,-0.31503703245037,0.0357142857142857
"10267","Microeca papuana","bird","Passeriformes","Petroicidae",11,"pet",-0.272888948423676,-0.279982569783883,0.125
"10268","Micronycteris megalotis","mammal","Chiroptera","Phyllostomidae",16,"pet",0.583277644448189,0.667416124896399,0.0769230769230769
"10269","Micronycteris minuta","mammal","Chiroptera","Phyllostomidae",6,"pet",0.456069525273541,0.492337271807298,0.333333333333333
"10270","Microtus agrestis","mammal","Rodentia","Cricetidae",6,"pet",-0.905039189811061,-1.49939678863324,0.333333333333333
"10271","Microtus californicus","mammal","Rodentia","Cricetidae",132,"pet",0.330198336974645,0.343050846208482,0.00775193798449612
"10272","Microtus canicaudus","mammal","Rodentia","Cricetidae",5,"pet",-0.00886082443152695,-0.00886105634266092,0.5
"10273","Microtus chrotorrhinus","mammal","Rodentia","Cricetidae",6,"pet",0.0895626422683581,0.089803276065919,0.333333333333333
"10274","Microtus gregalis","mammal","Rodentia","Cricetidae",30,"pet",-0.109041506645875,-0.109476785847917,0.037037037037037
"10275","Microtus hyperboreus","mammal","Rodentia","Cricetidae",9,"pet",-0.326272963578232,-0.338651483018389,0.166666666666667
"10276","Microtus ilaeus","mammal","Rodentia","Cricetidae",5,"pet",-0.474491180424269,-0.51585063672622,0.5
"10277","Microtus longicaudus","mammal","Rodentia","Cricetidae",508,"pet",0.0212516508376662,0.0212548510181171,0.00198019801980198
"10278","Microtus mexicanus","mammal","Rodentia","Cricetidae",24,"pet",0.343164141574049,0.357674628418674,0.0476190476190476
"10279","Microtus miurus","mammal","Rodentia","Cricetidae",93,"pet",-0.190444549696717,-0.192798408649541,0.0111111111111111
"10280","Microtus mogollonensis","mammal","Rodentia","Cricetidae",17,"pet",0.380823694028393,0.401022711913236,0.0714285714285714
"10281","Microtus montanus","mammal","Rodentia","Cricetidae",195,"pet",0.129745683361501,0.130481170248676,0.00520833333333333
"10282","Microtus ochrogaster","mammal","Rodentia","Cricetidae",80,"pet",0.148486287397938,0.149592239227777,0.012987012987013
