"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"7688","Geomys arenarius","mammal","Rodentia","Geomyidae",10,"prec",-0.23728738450463,-0.241897679786786,0.142857142857143
"7689","Geomys bursarius","mammal","Rodentia","Geomyidae",149,"prec",0.436627939633799,0.468056837398351,0.00684931506849315
"7690","Geomys knoxjonesi","mammal","Rodentia","Geomyidae",15,"prec",0.111655327646261,0.112122828692588,0.0833333333333333
"7691","Geomys lutescens","mammal","Rodentia","Geomyidae",14,"prec",0.195578462068602,0.198130991613926,0.0909090909090909
"7692","Geothlypis aequinoctialis","bird","Passeriformes","Parulidae",13,"prec",0.33287378764734,0.34605669041435,0.1
"7693","Geothlypis trichas","bird","Passeriformes","Parulidae",89,"prec",0.0469776791223505,0.0470122833380558,0.0116279069767442
"7694","Geotrygon montana","bird","Columbiformes","Columbidae",19,"prec",-0.321240738825139,-0.333030006072218,0.0625
"7695","Geranospiza caerulescens","bird","Accipitriformes","Accipitridae",5,"prec",-0.7,-0.867300527694053,0.5
"7696","Gerarda prevostiana","reptile","Squamata","Homalopsidae",6,"prec",-0.0857142857142856,-0.0859251284633295,0.333333333333333
"7697","Gerbillurus paeba","mammal","Rodentia","Muridae",7,"prec",-0.0204675399920657,-0.0204703987992709,0.25
"7698","Gerbillurus setzeri","mammal","Rodentia","Muridae",9,"prec",-0.0333769795675665,-0.0333893820969983,0.166666666666667
"7699","Gerygone chrysogaster","bird","Passeriformes","Acanthizidae",5,"prec",-0.0171490511929339,-0.0171507326108784,0.5
"7700","Glaucidium brasilianum","bird","Strigiformes","Strigidae",44,"prec",-0.0366551554422227,-0.0366715853167916,0.024390243902439
"7701","Glaucidium gnoma","bird","Strigiformes","Strigidae",26,"prec",-0.57764053436622,-0.658914455731344,0.0434782608695652
"7702","Glaucidium peruanum","bird","Strigiformes","Strigidae",8,"prec",-0.192994654589011,-0.195445824694084,0.2
"7703","Glaucis hirsutus","bird","Caprimulgiformes","Trochilidae",13,"prec",-0.547775669927441,-0.615197882698555,0.1
"7704","Glaucomys sabrinus","mammal","Rodentia","Sciuridae",227,"prec",-0.187855881976684,-0.190113685716449,0.00446428571428571
"7705","Glaucomys volans","mammal","Rodentia","Sciuridae",19,"prec",-0.093504226919587,-0.0937781691609329,0.0625
"7706","Glossophaga commissarisi","mammal","Chiroptera","Phyllostomidae",17,"prec",-0.527044789079866,-0.586044471850919,0.0714285714285714
"7707","Glossophaga glossophaga","mammal","Chiroptera","Phyllostomidae",7,"prec",0.189281726449247,0.191592100226261,0.25
"7708","Glossophaga leachii","mammal","Chiroptera","Phyllostomidae",7,"prec",-0.0425333340843097,-0.0425590107594357,0.25
"7709","Glossophaga longirostris","mammal","Chiroptera","Phyllostomidae",14,"prec",-0.122430454868071,-0.123047728105886,0.0909090909090909
"7710","Glossophaga soricina","mammal","Chiroptera","Phyllostomidae",42,"prec",-0.395734439640698,-0.418581132482548,0.0256410256410256
"7711","Glyphorynchus spirurus","bird","Passeriformes","Furnariidae",41,"prec",-0.129585094326803,-0.130317835040276,0.0263157894736842
"7712","Grallaria andicolus","bird","Passeriformes","Formicariidae",11,"prec",0.571716922487619,0.650069754503771,0.125
"7713","Grallaria rufula","bird","Passeriformes","Formicariidae",9,"prec",0.421838162586312,0.449925984582872,0.166666666666667
"7714","Grallaria squamigera","bird","Passeriformes","Formicariidae",5,"prec",-0.9999999,-8.40562139102231,0.5
"7715","Grallaricula nana","bird","Passeriformes","Formicariidae",5,"prec",-0.27361456357159,-0.280766735936735,0.5
"7716","Grampus griseus","mammal","Cetacea","Delphinidae",7,"prec",-0.5427482025832,-0.608043216968016,0.25
"7717","Grus canadensis","bird","Gruiformes","Gruidae",33,"prec",0.0559189142641953,0.0559773086100682,0.0333333333333333
"7718","Gubernetes yetapa","bird","Passeriformes","Tyrannidae",5,"prec",-0.14194470275704,-0.142909710613813,0.5
"7719","Gulo gulo","mammal","Carnivora","Mustelidae",17,"prec",0.188664227106278,0.190951732837167,0.0714285714285714
"7720","Gymnopithys rufigula","bird","Passeriformes","Thamnophilidae",10,"prec",-0.127913183295889,-0.128617742269576,0.142857142857143
"7721","Gymnorhinus cyanocephalus","bird","Passeriformes","Corvidae",5,"prec",-0.532362113611837,-0.593435719785323,0.5
"7722","Gyrinophilus porphyriticus","amphibian","Caudata","Plethodontidae",5,"prec",-0.67428495338981,-0.818559275320608,0.5
"7723","Habia fuscicauda","bird","Passeriformes","Cardinalidae",6,"prec",0.469609703260813,0.509569496030723,0.333333333333333
"7724","Habia rubica","bird","Passeriformes","Cardinalidae",17,"prec",0.120861934445444,0.121455648060435,0.0714285714285714
"7725","Habromys lophurus","mammal","Rodentia","Cricetidae",9,"prec",-0.316274534533984,-0.327502116110301,0.166666666666667
"7726","Haematopus palliatus","bird","Charadriiformes","Haematopodidae",6,"prec",-0.257142857142857,-0.26304654794839,0.333333333333333
"7727","Halcyon albiventris","bird","Coraciiformes","Alcedinidae",9,"prec",-0.876093237769195,-1.35870873167739,0.166666666666667
"7728","Halcyon leucocephala","bird","Coraciiformes","Alcedinidae",5,"prec",-0.449628536621489,-0.484234591369255,0.5
"7729","Halcyon malimbica","bird","Coraciiformes","Alcedinidae",8,"prec",-0.312776606078758,-0.323620153641472,0.2
"7730","Halcyon sanctus","bird","Coraciiformes","Alcedinidae",6,"prec",-0.904304958631993,-1.49535294354726,0.333333333333333
"7731","Halcyon senegalensis","bird","Coraciiformes","Alcedinidae",6,"prec",-0.661438131739567,-0.795366001621288,0.333333333333333
"7732","Halcyon smyrnensis","bird","Coraciiformes","Alcedinidae",6,"prec",-0.257142857142857,-0.26304654794839,0.333333333333333
"7733","Haplonycteris fischeri","mammal","Chiroptera","Pteropodidae",12,"prec",-0.269772263277877,-0.276618194758099,0.111111111111111
"7734","Haplospiza rustica","bird","Passeriformes","Thraupidae",6,"prec",0.0771296870405757,0.077283183179182,0.333333333333333
"7735","Harpyionycteris whiteheadi","mammal","Chiroptera","Pteropodidae",5,"prec",-0.0269539072721319,-0.0269604375747099,0.5
"7736","Heliangelus amethysticollis","bird","Apodiformes","Trochilidae",10,"prec",-0.561499153962259,-0.63501994685559,0.142857142857143
"7737","Heliodoxa leadbeateri","bird","Apodiformes","Trochilidae",10,"prec",-0.49859685047627,-0.54743702456007,0.142857142857143
"7738","Heliodoxa xanthogonys","bird","Apodiformes","Trochilidae",6,"prec",-0.537455510806107,-0.600570659011521,0.333333333333333
"7739","Heliomaster longirostris","bird","Apodiformes","Trochilidae",5,"prec",-0.0647277871480368,-0.0648184114469224,0.5
"7740","Heliothryx auritus","bird","Apodiformes","Trochilidae",5,"prec",-0.8,-1.09861228866811,0.5
"7741","Hellmayrea gularis","bird","Passeriformes","Furnariidae",7,"prec",-0.21591349968577,-0.219365789285661,0.25
"7742","Helmitheros vermivorum","bird","Passeriformes","Parulidae",21,"prec",-0.014758797656774,-0.0147598693943201,0.0555555555555556
"7743","Hemidactylus mabouia","reptile","Squamata","Gekkonidae",16,"prec",-0.0164620048752367,-0.0164634921717053,0.0769230769230769
"7744","Hemiechinus auritus","mammal","Erinaceomorpha","Erinaceidae",5,"prec",-0.40604773218758,-0.430869530901493,0.5
"7745","Hemispingus atropileus","bird","Passeriformes","Thraupidae",13,"prec",-0.26576415187199,-0.272300497715577,0.1
"7746","Hemispingus melanotis","bird","Passeriformes","Thraupidae",7,"prec",0.110260109515403,0.110710218811711,0.25
"7747","Hemispingus superciliaris","bird","Passeriformes","Thraupidae",9,"prec",0.319878281869022,0.331511510609984,0.166666666666667
"7748","Hemitriccus margaritaceiventer","bird","Passeriformes","Tyrannidae",10,"prec",0.50031235947659,0.549722710405838,0.142857142857143
"7749","Henicorhina leucophrys","bird","Passeriformes","Troglodytidae",25,"prec",-0.319929737544156,-0.331568832528632,0.0454545454545455
"7750","Henicorhina leucosticta","bird","Passeriformes","Troglodytidae",14,"prec",-0.598161256277309,-0.690279079711405,0.0909090909090909
"7751","Herpsilochmus rufimarginatus","bird","Passeriformes","Thamnophilidae",7,"prec",-0.0162304947313754,-0.0162319201507918,0.25
"7752","Heteromys desmarestianus","mammal","Rodentia","Heteromyidae",34,"prec",0.35069142131316,0.36623191631076,0.032258064516129
"7753","Heteromys gaumeri","mammal","Rodentia","Heteromyidae",8,"prec",0.241069288794652,0.245909066517803,0.2
"7754","Himantopus himantopus","bird","Charadriiformes","Recurvirostridae",16,"prec",-0.38269371687407,-0.403211768268826,0.0769230769230769
"7755","Hipposideros ater","mammal","Chiroptera","Hipposideridae",8,"prec",0.304144007643764,0.314079720153373,0.2
"7756","Hipposideros bicolor","mammal","Chiroptera","Hipposideridae",5,"prec",-0.714465050856915,-0.896245975913935,0.5
"7757","Hipposideros caffer","mammal","Chiroptera","Hipposideridae",10,"prec",0.617464068876802,0.72089611285504,0.142857142857143
"7758","Hipposideros cervinus","mammal","Chiroptera","Hipposideridae",8,"prec",-0.62097270328615,-0.726586728342326,0.2
"7759","Hipposideros diadema","mammal","Chiroptera","Hipposideridae",19,"prec",-0.263739700036737,-0.27012344767653,0.0625
"7760","Hipposideros larvatus","mammal","Chiroptera","Hipposideridae",5,"prec",-0.618238786880181,-0.722149175815103,0.5
"7761","Hipposideros obscurus","mammal","Chiroptera","Hipposideridae",6,"prec",-0.0865014889312695,-0.0867182120952165,0.333333333333333
"7762","Hirundinea ferruginea","bird","Passeriformes","Tyrannidae",6,"prec",0.653613678445633,0.781581795886799,0.333333333333333
"7763","Hirundo pyrrhonota","bird","Passeriformes","Hirundinidae",18,"prec",0.255999061614739,0.261822151901516,0.0666666666666667
"7764","Hirundo rustica","bird","Passeriformes","Hirundinidae",78,"prec",0.0724065227548582,0.0725334576190645,0.0133333333333333
"7765","Histrionicus histrionicus","bird","Anseriformes","Anatidae",23,"prec",0.0016372305318281,0.00163723199470896,0.05
"7766","Histriophoca fasciata","mammal","Carnivora","Phocidae",5,"prec",-0.241190955309433,-0.24603824388764,0.5
"7767","Hydromys chrysogaster","mammal","Rodentia","Muridae",5,"prec",-0.556180821173093,-0.627286341189829,0.5
"7768","Hydropsalis parvula","bird","Caprimulgiformes","Caprimulgidae",5,"prec",0.9,1.47221948958322,0.5
"7769","Hydropsalis torquata","bird","Caprimulgiformes","Caprimulgidae",10,"prec",-0.451304805826471,-0.486337605703445,0.142857142857143
"7770","Hyla cadaverina","amphibian","Anura","Hylidae",7,"prec",0.177920305472513,0.179834183593105,0.25
"7771","Hyla regilla","amphibian","Anura","Hylidae",29,"prec",0.389794961460898,0.411558238031187,0.0384615384615385
"7772","Hylarana albolabris","amphibian","Anura","Ranidae",5,"prec",-0.161538824968079,-0.16296635046021,0.5
"7773","Hylia prasina","bird","Passeriformes","Scotocercidae",9,"prec",-0.694363723486338,-0.856333404424832,0.166666666666667
"7774","Hylocharis chrysura","bird","Apodiformes","Trochilidae",11,"prec",0.373200568769043,0.392136436355767,0.125
"7775","Hylocharis cyanus","bird","Apodiformes","Trochilidae",9,"prec",-0.366996830874035,-0.384948044882145,0.166666666666667
"7776","Hylocharis leucotis","bird","Apodiformes","Trochilidae",9,"prec",0.123590225123407,0.124225317242869,0.166666666666667
"7777","Hylocichla mustelina","bird","Passeriformes","Turdidae",50,"prec",0.0303156407061522,0.0303249329066118,0.0212765957446809
"7778","Hylonycteris underwoodi","mammal","Chiroptera","Phyllostomidae",5,"prec",-0.566985952911876,-0.643069554604168,0.5
"7779","Hylophilus ochraceiceps","bird","Passeriformes","Vireonidae",9,"prec",0.400955927231776,0.424787457556148,0.166666666666667
"7780","Hylophilus pectoralis","bird","Passeriformes","Vireonidae",6,"prec",0.354618072697762,0.370716275754764,0.333333333333333
"7781","Hylophylax naevius","bird","Passeriformes","Thamnophilidae",5,"prec",0.175577343231503,0.177415665234182,0.5
"7782","Hymenops perspicillatus","bird","Passeriformes","Tyrannidae",6,"prec",-0.521793932087204,-0.578801696197847,0.333333333333333
"7783","Hyperolius ocellatus","amphibian","Anura","Hyperoliidae",7,"prec",0.517878108865137,0.573435844644547,0.25
"7784","Hyperolius riggenbachi","amphibian","Anura","Hyperoliidae",6,"prec",0.874293053196028,1.35101672499752,0.333333333333333
"7785","Hypocnemis cantator","bird","Passeriformes","Thamnophilidae",13,"prec",-0.0782536247447281,-0.0784139462838925,0.1
"7786","Hypogramma hypogrammicum","bird","Passeriformes","Nectariniidae",5,"prec",-0.244975171053691,-0.250060115520645,0.5
"7787","Hypothymis azurea","bird","Passeriformes","Monarchidae",14,"prec",0.228817206397866,0.232940966525459,0.0909090909090909
"7788","Hypsiglena torquata","reptile","Squamata","Dipsadidae",8,"prec",-0.163257236657588,-0.164731310124853,0.2
"7789","Hypsipetes everetti","bird","Passeriformes","Pycnonotidae",5,"prec",-0.936583177123456,-1.70947563951412,0.5
"7790","Hypsipetes philippinus","bird","Passeriformes","Pycnonotidae",12,"prec",-0.822710737461485,-1.16514871895526,0.111111111111111
"7791","Icteria virens","bird","Passeriformes","Icteridae",33,"prec",-0.102594955107289,-0.102957207745446,0.0333333333333333
"7792","Icterus bullockii","bird","Passeriformes","Icteridae",40,"prec",-0.0342448902445444,-0.0342582861419037,0.027027027027027
"7793","Icterus cayanensis","bird","Passeriformes","Icteridae",10,"prec",0.903917520183047,1.49323095391221,0.142857142857143
"7794","Icterus cucullatus","bird","Passeriformes","Icteridae",14,"prec",-0.309503222351433,-0.319995909274316,0.0909090909090909
"7795","Icterus galbula","bird","Passeriformes","Icteridae",107,"prec",-0.154119689199767,-0.155357642749361,0.00961538461538462
"7796","Icterus parisorum","bird","Passeriformes","Icteridae",5,"prec",0.0512989176042576,0.0513439878397487,0.5
"7797","Icterus pustulatus","bird","Passeriformes","Icteridae",6,"prec",-0.136107995898968,-0.136957947918471,0.333333333333333
"7798","Icterus spurius","bird","Passeriformes","Icteridae",8,"prec",0.693147586359796,0.853988829062724,0.2
"7799","Ictinia mississippiensis","bird","Accipitriformes","Accipitridae",8,"prec",0.446042219702273,0.479748562439599,0.2
"7800","Iduna pallida","bird","Passeriformes","Acrocephalidae",10,"prec",0.680891510970892,0.830774228485622,0.142857142857143
"7801","Ifrita kowaldi","bird","Passeriformes","Ifritidae",7,"prec",-0.394166559569894,-0.416723484929792,0.25
"7802","Illadopsis fulvescens","bird","Passeriformes","Pellorneidae",6,"prec",-0.0217197343340599,-0.0217231507065972,0.333333333333333
"7803","Illadopsis rufipennis","bird","Passeriformes","Pellorneidae",5,"prec",0.812250723801756,1.13360870503697,0.5
"7804","Indicator indicator","bird","Piciformes","Indicatoridae",6,"prec",0.299881939930544,0.309389872911581,0.333333333333333
"7805","Indicator minor","bird","Piciformes","Indicatoridae",14,"prec",0.351894575200371,0.36760445046423,0.0909090909090909
"7806","Inezia caudata","bird","Passeriformes","Tyrannidae",5,"prec",0.739130434782609,0.948559992442941,0.5
"7807","Inezia inornata","bird","Passeriformes","Tyrannidae",5,"prec",0.324991124783387,0.337217600433027,0.5
"7808","Irena cyanogaster","bird","Passeriformes","Irenidae",5,"prec",0.0753196662077337,0.0754625837886764,0.5
"7809","Irenomys tarsalis","mammal","Rodentia","Cricetidae",5,"prec",0.331944605808502,0.345012083734905,0.5
"7810","Iridosornis analis","bird","Passeriformes","Thraupidae",5,"prec",-0.345796594302456,-0.360661529575882,0.5
"7811","Ispidina picta","bird","Coraciiformes","Alcedinidae",6,"prec",-0.52489678863675,-0.583074969828469,0.333333333333333
"7812","Ixobrychus exilis","bird","Pelecaniformes","Ardeidae",12,"prec",0.111361554792409,0.111825357034488,0.111111111111111
"7813","Ixoreus naevius","bird","Passeriformes","Turdidae",55,"prec",0.18333205228108,0.185428463858276,0.0192307692307692
"7814","Ixos mcclellandii","bird","Passeriformes","Pycnonotidae",5,"prec",-0.694494883290848,-0.856586722167079,0.5
"7815","Jacamerops aureus","bird","Piciformes","Galbulidae",6,"prec",0.645224449281541,0.767073379600658,0.333333333333333
"7816","Jacana jacana","bird","Charadriiformes","Jacanidae",5,"prec",-0.370109462846258,-0.388549930889268,0.5
"7817","Jaculus jaculus","mammal","Rodentia","Dipodidae",6,"prec",0.448772055052287,0.483161600623581,0.333333333333333
"7818","Junco hyemalis","bird","Passeriformes","Passerellidae",226,"prec",0.049172947642021,0.0492126382886176,0.00448430493273543
"7819","Junco phaeonotus","bird","Passeriformes","Passerellidae",6,"prec",-0.485714285714286,-0.530435980342631,0.333333333333333
"7820","Kerivoula hardwickii","mammal","Chiroptera","Vespertilionidae",7,"prec",-0.503535546309899,-0.55403137868873,0.25
"7821","Knipolegus aterrimus","bird","Passeriformes","Tyrannidae",7,"prec",-0.408196039256348,-0.433444663401158,0.25
"7822","Knipolegus poecilurus","bird","Passeriformes","Tyrannidae",5,"prec",0.966976339618824,2.0435142519236,0.5
"7823","Lafresnaya lafresnayi","bird","Apodiformes","Trochilidae",11,"prec",0.140747046408476,0.141687638753639,0.125
"7824","Lagenorhynchus obliquidens","mammal","Cetacea","Delphinidae",10,"prec",0.0104123281960126,0.0104127045101578,0.142857142857143
